geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2243,-23.493167328899485,-46.610257945322864,sao paulo,SP
2244,-23.49084903857696,-46.60672958895493,sao paulo,SP
2245,-23.48707990313923,-46.60988470191585,sao paulo,SP
2246,-23.491913479600672,-46.6024507076,sao paulo,SP
2247,-23.489723126839394,-46.60353839731085,sao paulo,SP
2248,-23.489955984736554,-46.60110762753189,sao paulo,SP
2249,-23.49108295475793,-46.59893093158865,sao paulo,SP
2250,-23.488559297535893,-46.59934049999998,sao paulo,SP
2251,-23.48133393882005,-46.599271826533574,sao paulo,SP
2252,-23.48094804356861,-46.59043404717529,sao paulo,SP
2253,-23.48242773105777,-46.598245182209006,sao paulo,SP
2254,-23.485231382739894,-46.59617458979163,sao paulo,SP
2255,-23.480016443793662,-46.59413810713255,sao paulo,SP
2256,-23.478224339380837,-46.59110466061918,sao paulo,SP
2257,-23.475247103525874,-46.585350555369615,sao paulo,SP
2258,-23.47779116985977,-46.58387400000001,sao paulo,SP
2259,-23.47374304780481,-46.58400188051819,sao paulo,SP
2260,-23.46991547821569,-46.58445532848457,sao paulo,SP
2261,-23.468871101304174,-46.578104589288216,sao paulo,SP
2262,-23.46688805190716,-46.576400710514186,sao paulo,SP
2263,-23.465518554532892,-46.581984838190316,sao paulo,SP
2264,-23.46376356480468,-46.57874302553523,sao paulo,SP
2265,-23.480940729124516,-46.601062978763935,sao paulo,SP
2266,-23.480764671112016,-46.6008627418778,sao paulo,SP
2267,-23.481204056062108,-46.603226927981964,sao paulo,SP
2268,-23.47460112545442,-46.597503525535224,sao paulo,SP
2269,-23.474592953372944,-46.59676580890418,sao paulo,SP
2270,-23.475003684430714,-46.59512438259566,sao paulo,SP
2271,-23.473091420480138,-46.5920388491546,sao paulo,SP
2272,-23.47042280933687,-46.58785305259964,sao paulo,SP
2273,-23.467189337497825,-46.59076484110452,sao paulo,SP
2274,-23.4685313433262,-46.593900327777654,sao paulo,SP
2275,-23.46738395337296,-46.59405414225342,sao paulo,SP
2276,-23.463624719401,-46.585016485795975,sao paulo,SP
2277,-23.46511441271852,-46.58228328420567,sao paulo,SP
2278,-23.470159442408672,-46.582236772460845,sao paulo,SP
2279,-23.667626665045,-46.78651115495766,sao paulo,SP
2280,-23.458055615875125,-46.57804855772234,sao paulo,SP
2281,-23.45575603332291,-46.584893303659,sao paulo,SP
2282,-23.445621849010358,-46.56802725,sao paulo,SP
2284,-23.469703196411853,-46.568682720835504,sao paulo,SP
2286,-23.40858677491484,-46.579603243407014,sao paulo,SP
2288,-23.43692344395329,-46.57132349999999,sao paulo,SP
2289,-23.419787616423378,-46.583744123780995,sao paulo,SP
2290,-23.725915666665674,-46.709104339482316,sao paulo,SP
2301,-23.491685247554823,-46.616442176380644,sao paulo,SP
2302,-23.48747350375091,-46.61585816111718,sao paulo,SP
2303,-23.487123185671468,-46.6124991597322,sao paulo,SP
2304,-23.481771097149228,-46.60713325298629,sao paulo,SP
2305,-23.48164472078599,-46.608933761584645,sao paulo,SP
2306,-23.4770304343586,-46.610207701223366,sao paulo,SP
2307,-23.483606060505508,-46.60893002109182,sao paulo,SP
2308,-23.479880699694146,-46.60710590230249,sao paulo,SP
2309,-23.47813113765944,-46.606984318483455,sao paulo,SP
2310,-23.4790660269202,-46.60758990605341,sao paulo,SP
2311,-23.47241211379765,-46.60556426741304,sao paulo,SP
2312,-23.46846906633388,-46.603089021091826,sao paulo,SP
2313,-23.4677380378194,-46.60727368636393,sao paulo,SP
2314,-23.46503673466444,-46.60110519677997,sao paulo,SP
2315,-23.463468282820696,-46.602281435887825,sao paulo,SP
2316,-23.465031331945735,-46.59606793767683,sao paulo,SP
2317,-23.461385070777286,-46.597224048848744,sao paulo,SP
2318,-23.45628157868314,-46.59626510567199,sao paulo,SP
2319,-23.45165256415252,-46.5986382059101,sao paulo,SP
2320,-23.459573032748583,-46.60140282569683,sao paulo,SP
2321,-23.44975873688614,-46.590253354982956,sao paulo,SP
2322,-23.448542060505506,-46.598482629061095,sao paulo,SP
2323,-23.580833391276048,-46.74341595545416,sao paulo,SP
2324,-23.70660468548017,-46.684755007227686,sao paulo,SP
2325,-23.459742644358954,-46.60452266183815,sao paulo,SP
2326,-23.62747949669408,-46.75923661706014,sao paulo,SP
2327,-23.5218615946852,-46.57695657616559,sao paulo,SP
2328,-23.61165592581543,-46.77667782527168,sao paulo,SP
2329,-23.66992294154797,-46.767568631906855,sao paulo,SP
2330,-23.488731,-46.623866429012615,sao paulo,SP
2331,-23.48819657992709,-46.623392887280815,sao paulo,SP
2332,-23.487826232586976,-46.6240434210284,sao paulo,SP
2333,-23.488235618533245,-46.624131785186634,sao paulo,SP
2334,-23.486688,-46.621845984736545,sao paulo,SP
2335,-23.485346203445072,-46.62075767692888,sao paulo,SP
2336,-23.48350098389984,-46.62150691840267,sao paulo,SP
2337,-23.480589352761267,-46.62120749792253,sao paulo,SP
2338,-23.478329999999968,-46.61958999999996,sao paulo,SP
2339,-23.478814445467094,-46.61882326879801,sao paulo,SP
2340,-23.4762859911132,-46.61754500248149,sao paulo,SP
2341,-23.47657161174192,-46.61751302415024,sao paulo,SP
2342,-23.47554396725141,-46.612609589923146,sao paulo,SP
2343,-23.470321295314182,-46.60643752969016,sao paulo,SP
2344,-23.47237652152452,-46.61312926170022,sao paulo,SP
2345,-23.472509029141907,-46.61667393839797,sao paulo,SP
2346,-23.472004872323875,-46.609141305882595,sao paulo,SP
2347,-23.46799173050951,-46.608851030713694,sao paulo,SP
2348,-23.46197726894223,-46.61409610949847,sao paulo,SP
2349,-23.462532321854486,-46.60655848917997,sao paulo,SP
2350,-23.550328225921877,-46.62300926380636,sao paulo,SP
2351,-23.456312999999994,-46.60206838187976,sao paulo,SP
2352,-23.457239708032237,-46.59825237523807,sao paulo,SP
2353,-23.453746958632607,-46.60738747751793,sao paulo,SP
2354,-23.45728519900167,-46.60685576138568,sao paulo,SP
2355,-23.45762948211083,-46.614188572162284,sao paulo,SP
2356,-23.453112869038677,-46.61788255438868,sao paulo,SP
2357,-23.452729407438397,-46.616174957816355,sao paulo,SP
2358,-23.62337862482545,-46.61183303996195,sao paulo,SP
2359,-23.446330251361807,-46.61972975215229,sao paulo,SP
2360,-23.4391695186028,-46.57852750307725,sao paulo,SP
2361,-23.438276752197428,-46.58300369791198,sao paulo,SP
2362,-23.63903066309446,-46.60846917604618,sao paulo,SP
2363,-23.43519745595555,-46.57831668856653,sao paulo,SP
2364,-23.43637350000001,-46.58206525474901,sao paulo,SP
2365,-23.702015385334693,-46.76895915792692,sao paulo,SP
2366,-23.63496067770149,-46.75505959566482,sao paulo,SP
2367,-23.65661495252436,-46.695098778370344,sao paulo,SP
2368,-23.415630086877442,-46.58273425353455,sao paulo,SP
2370,-23.46439353716617,-46.62728485377984,sao paulo,SP
2371,-23.461960725229375,-46.61997268013154,sao paulo,SP
2372,-23.46355240521669,-46.62862401220501,sao paulo,SP
2373,-23.45732855453289,-46.61974377265469,sao paulo,SP
2374,-23.457702922209787,-46.62438227699232,sao paulo,SP
2375,-23.45663448542905,-46.62653537246811,sao paulo,SP
2376,-23.460860346932893,-46.630322475993964,sao paulo,SP
2377,-23.461818842638607,-46.635509760892155,sao paulo,SP
2378,-23.55882573642224,-46.72488880406991,sao paulo,SP
2401,-23.49854327338563,-46.632589333342885,sao paulo,SP
2402,-23.498780752149592,-46.632511331380975,sao paulo,SP
2403,-23.496594799298567,-46.631200992642405,sao paulo,SP
2404,-23.492939951699515,-46.63097304870452,sao paulo,SP
2405,-23.494663037191984,-46.63468350000001,sao paulo,SP
2406,-23.49011665445209,-46.63281552843691,sao paulo,SP
2407,-23.486869456287142,-46.62680965750361,sao paulo,SP
2408,-23.484842727451078,-46.63080637538229,sao paulo,SP
2409,-23.481393778521525,-46.62710441090086,sao paulo,SP
2410,-23.47785982737027,-46.6256925992267,sao paulo,SP
2411,-23.47846858006812,-46.62708135498298,sao paulo,SP
2413,-23.48866011019098,-46.650326280598996,sao paulo,SP
2415,-23.48200133611285,-46.63627605467713,sao paulo,SP
2416,-23.480988244243733,-46.630613718708496,sao paulo,SP
2417,-23.481658714755287,-46.63263178905311,sao paulo,SP
2418,-23.473402973628048,-46.63138913849616,sao paulo,SP
2419,-23.47864014570953,-46.64140818665242,sao paulo,SP
2420,-23.47827423619365,-46.63743361754858,sao paulo,SP
2421,-23.47514812461769,-46.63620158228981,sao paulo,SP
2422,-23.527010132293896,-46.65033378992915,sao paulo,SP
2423,-23.470723560649727,-46.63577457438395,sao paulo,SP
2430,-23.48980849624909,-46.65144614141036,sao paulo,SP
2431,-23.489752233135228,-46.63799739133822,sao paulo,SP
2432,-23.487353237335252,-46.63577429156328,sao paulo,SP
2433,-23.485218108517536,-46.64056033749782,sao paulo,SP
2434,-23.48463791701768,-46.64153970843671,sao paulo,SP
2435,-23.483484051907173,-46.64560583305442,sao paulo,SP
2436,-23.479927669167274,-46.63719987468982,sao paulo,SP
2440,-23.480185484044064,-46.650500114490136,sao paulo,SP
2441,-23.48099377684809,-46.64742019692419,sao paulo,SP
2442,-23.47647248626577,-46.64654664723872,sao paulo,SP
2443,-23.47570962392521,-46.64932238773156,sao paulo,SP
2450,-23.500695741041078,-46.641763471694794,sao paulo,SP
2451,-23.501991719401,-46.64418889301167,sao paulo,SP
2452,-23.505756391338227,-46.64697879892085,sao paulo,SP
2460,-23.49435953067111,-46.643775114586,sao paulo,SP
2461,-23.49538071321,-46.64149509441592,sao paulo,SP
2462,-23.496479979456442,-46.644133634204756,sao paulo,SP
2463,-23.49048952548101,-46.650754236193634,sao paulo,SP
2464,-23.498449281983966,-46.66678392783771,sao paulo,SP
2465,-23.498478743551235,-46.66659057951986,sao paulo,SP
2466,-23.49803269386578,-46.645301833891146,sao paulo,SP
2467,-23.493516579519852,-46.64972412392521,sao paulo,SP
2468,-23.49017465667379,-46.65007015751052,sao paulo,SP
2469,-23.48733870330084,-46.650294884961575,sao paulo,SP
2470,-23.48735653566277,-46.65164119178831,sao paulo,SP
2471,-23.48447052178431,-46.65541513113858,sao paulo,SP
2472,-23.479576397166614,-46.6589544210284,sao paulo,SP
2473,-23.47943747821568,-46.65321008327077,sao paulo,SP
2474,-23.47847219401001,-46.65804836441802,sao paulo,SP
2475,-23.48756844962204,-46.65335199861503,sao paulo,SP
2478,-23.47926294754457,-46.661604930751906,sao paulo,SP
2479,-23.476659306970948,-46.66236120843672,sao paulo,SP
2501,-23.514912288431226,-46.661183580678575,sao paulo,SP
2508,-23.50984806829579,-46.66369014308379,sao paulo,SP
2510,-23.514569528997676,-46.652773531363614,sao paulo,SP
2511,-23.513772962777384,-46.65371082977809,sao paulo,SP
2512,-23.515192235855913,-46.66337763142702,sao paulo,SP
2513,-23.714733420749372,-46.778701320006206,sao paulo,SP
2514,-23.523144766840574,-46.66138638995327,sao paulo,SP
2515,-23.512590419095158,-46.6593329023025,sao paulo,SP
2516,-23.51372640966009,-46.66130644823706,sao paulo,SP
2517,-23.509400752149574,-46.66694605329214,sao paulo,SP
2518,-23.511447963644727,-46.66960202175362,sao paulo,SP
2519,-23.50699116126142,-46.6724959993075,sao paulo,SP
2520,-23.50898128282069,-46.67045155438868,sao paulo,SP
2521,-23.50654630613423,-46.668146903831705,sao paulo,SP
2522,-23.50775015820301,-46.66220999999999,sao paulo,SP
2523,-23.51002164723873,-46.65801149999999,sao paulo,SP
2524,-23.50456984762538,-46.65200364418032,sao paulo,SP
2525,-23.50618684041201,-46.68639291618097,sao paulo,SP
2526,-23.504933063563925,-46.64871255990261,sao paulo,SP
2530,-23.50281011212422,-46.662136094857004,sao paulo,SP
2531,-23.5037432098217,-46.65973281502103,sao paulo,SP
2532,-23.503468410496826,-46.66043045184373,sao paulo,SP
2533,-23.50099430114256,-46.659452793784965,sao paulo,SP
2534,-23.499639440186982,-46.6571401290611,sao paulo,SP
2535,-23.499673250072114,-46.65597938051821,sao paulo,SP
2536,-23.499227902302515,-46.65120316763807,sao paulo,SP
2537,-23.49375706549717,-46.654942012493464,sao paulo,SP
2538,-23.500745224536896,-46.65919243352188,sao paulo,SP
2539,-23.497191471550583,-46.66013240896759,sao paulo,SP
2540,-23.491621257285477,-46.65767875659298,sao paulo,SP
2541,-23.48804356341969,-46.65886875797796,sao paulo,SP
2542,-23.49361042339211,-46.662518755208,sao paulo,SP
2543,-23.508709711899176,-46.66642686095558,sao paulo,SP
2544,-23.49139278934156,-46.66299167485142,sao paulo,SP
2545,-23.498549916180963,-46.66709336955393,sao paulo,SP
2546,-23.511708733279463,-46.67080091286274,sao paulo,SP
2550,-23.510056798776635,-46.6728794737723,sao paulo,SP
2551,-23.504802286427374,-46.671393436580296,sao paulo,SP
2552,-23.76664220516543,-46.743186908130895,sao paulo,SP
2553,-23.5019749664147,-46.668691467107195,sao paulo,SP
2554,-23.502742586444768,-46.67218334329755,sao paulo,SP
2555,-23.49622854454957,-46.66836314693117,sao paulo,SP
2556,-23.499690212880136,-46.67184660213224,sao paulo,SP
2557,-23.499937739107853,-46.67477279003405,sao paulo,SP
2558,-23.49824467055225,-46.6767493853502,sao paulo,SP
2559,-23.495157387731556,-46.67782879471512,sao paulo,SP
2560,-23.49559552761269,-46.672831508194314,sao paulo,SP
2561,-23.493473496537547,-46.67685229294825,sao paulo,SP
2562,-23.49171668443071,-46.674800376219004,sao paulo,SP
2563,-23.4921242514571,-46.673392316954256,sao paulo,SP
2564,-23.490904452680464,-46.67229761562429,sao paulo,SP
2565,-23.48942288926076,-46.67135865168213,sao paulo,SP
2566,-23.48457236725145,-46.67229662170351,sao paulo,SP
2567,-23.481085499999995,-46.669765499990866,sao paulo,SP
2577,-23.488182953372952,-46.67890394171617,sao paulo,SP
2598,-23.512857653067112,-46.67101189454088,sao paulo,SP
2610,-23.565293999999994,-46.66882960436257,sao paulo,SP
2611,-23.473454070777287,-46.66721569802072,sao paulo,SP
2612,-23.47571208604073,-46.66670098459233,sao paulo,SP
2613,-23.586756986941804,-46.70808762404885,sao paulo,SP
2614,-23.473932736337886,-46.66170200859835,sao paulo,SP
2615,-23.472470503202643,-46.658513210110165,sao paulo,SP
2616,-23.53979471579433,-46.65808196393319,sao paulo,SP
2617,-23.46935997224308,-46.66027796502971,sao paulo,SP
2618,-23.54061952511091,-46.65330922009349,sao paulo,SP
2630,-23.464337594783302,-46.643283000000004,sao paulo,SP
2631,-23.460559208436717,-46.648833191240044,sao paulo,SP
2632,-23.484455200601676,-46.65469151890909,sao paulo,SP
2633,-23.46423165889549,-46.65440926824974,sao paulo,SP
2634,-23.46136811878931,-46.65276229961335,sao paulo,SP
2635,-23.45902613849616,-46.6475802536788,sao paulo,SP
2636,-23.45694235053957,-46.647264520399325,sao paulo,SP
2637,-23.455586294477452,-46.65060270330083,sao paulo,SP
2643,-23.46809877713655,-46.650378052888115,sao paulo,SP
2649,-23.46332337163139,-46.66522766111719,sao paulo,SP
2650,-23.463811425471796,-46.66059752775691,sao paulo,SP
2651,-23.4625760044434,-46.6606235327486,sao paulo,SP
2652,-23.462604139669523,-46.6599490569683,sao paulo,SP
2653,-23.45343176325808,-46.65837495198797,são paulo,SP
2670,-23.46736901194523,-46.666242250908844,sao paulo,SP
2671,-23.468540877604,-46.66722420570159,sao paulo,SP
2672,-23.464661822678078,-46.671277374545596,sao paulo,SP
2673,-23.467496416873466,-46.67726613631842,sao paulo,SP
2674,-23.46317795643137,-46.671853180131556,sao paulo,SP
2675,-23.46975465687309,-46.67450666680135,sao paulo,SP
2676,-23.458095303364264,-46.673840833342865,sao paulo,SP
2677,-23.454575412718512,-46.666307708436726,sao paulo,SP
2678,-23.45753273550117,-46.664227434554846,sao paulo,SP
2679,-23.458352868151263,-46.667183657510506,sao paulo,SP
2680,-23.491221244243725,-46.673849425616034,sao paulo,SP
2701,-23.513340825110337,-46.69099960910175,sao paulo,SP
2710,-23.513212567154856,-46.67622918151653,sao paulo,SP
2712,-23.510512826181017,-46.68341693577703,sao paulo,SP
2713,-23.50809354939061,-46.68691677047144,sao paulo,SP
2714,-23.50749098539507,-46.69053087381886,sao paulo,SP
2715,-23.505747380518198,-46.6934766650619,sao paulo,SP
2716,-23.504847674052893,-46.68842037558497,sao paulo,SP
2717,-23.504679492642406,-46.688729709417665,sao paulo,SP
2720,-23.50357393147608,-46.67818465690665,sao paulo,SP
2721,-23.503403958889074,-46.67859185942636,sao paulo,SP
2722,-23.503063243407016,-46.68404723189447,sao paulo,SP
2723,-23.503501739107843,-46.68131819400999,sao paulo,SP
2724,-23.50012333297096,-46.683774043813756,sao paulo,SP
2725,-23.50267198917996,-46.68436751817763,sao paulo,SP
2726,-23.50399865667379,-46.68879385654044,sao paulo,SP
2727,-23.500489452680466,-46.68639291618097,sao paulo,SP
2728,-23.50161705836948,-46.68976901096429,sao paulo,SP
2729,-23.504310471002327,-46.69260755759132,sao paulo,SP
2730,-23.50094581302761,-46.69245704079867,sao paulo,SP
2731,-23.502079144298328,-46.695002992786634,sao paulo,SP
2732,-23.507024497421398,-46.69756523757863,sao paulo,SP
2733,-23.497855704502715,-46.69731744393789,sao paulo,SP
2734,-23.50083854593456,-46.69819253372953,sao paulo,SP
2735,-23.49423113884767,-46.694981230653724,sao paulo,SP
2736,-23.49215285483873,-46.693595407164004,sao paulo,SP
2737,-23.492152812655096,-46.69236373433218,sao paulo,SP
2738,-23.49511341410349,-46.690761780606344,sao paulo,SP
2739,-23.485809164031377,-46.6916086784581,sao paulo,SP
2750,-23.494993721622706,-46.684565690951594,sao paulo,SP
2751,-23.49208027161848,-46.684642890338296,sao paulo,SP
2752,-23.49599792101489,-46.684214612268455,sao paulo,SP
2753,-23.49171658253353,-46.68595808742572,sao paulo,SP
2754,-23.492195403689564,-46.67990928530257,sao paulo,SP
2755,-23.489284169859772,-46.68233215598129,sao paulo,SP
2756,-23.487231365874454,-46.67932033028446,sao paulo,SP
2757,-23.489192854629394,-46.68711153857698,sao paulo,SP
2758,-23.48821920483004,-46.68617268359399,sao paulo,SP
2759,-23.50092444962204,-46.7108877305095,sao paulo,SP
2760,-23.482113705522536,-46.6821563782965,sao paulo,SP
2762,-23.483993553147922,-46.678195526423366,sao paulo,SP
2763,-23.481276247516302,-46.67835513558197,sao paulo,SP
2764,-23.481088376074794,-46.681071815021006,sao paulo,SP
2765,-23.478069991949912,-46.676226834583645,sao paulo,SP
2801,-23.492061282272445,-46.706258441023685,sao paulo,SP
2802,-23.497734994482283,-46.705218541485074,sao paulo,SP
2803,-23.487007405139302,-46.69447866694557,sao paulo,SP
2804,-23.485775909317997,-46.70003958811819,sao paulo,SP
2805,-23.482850227595307,-46.70064717652487,sao paulo,SP
2806,-23.480029204830046,-46.701077783513206,sao paulo,SP
2807,-23.47941974049282,-46.70306086372554,sao paulo,SP
2808,-23.471660711782715,-46.705734382047396,sao paulo,SP
2809,-23.475352232586975,-46.70511650499166,sao paulo,SP
2810,-23.462856862714833,-46.7175512200935,sao paulo,SP
2811,-23.47772091978765,-46.70410675737237,sao paulo,SP
2812,-23.645344044405338,-46.71419976216829,sao paulo,SP
2813,-23.452356771856433,-46.71331954939701,sao paulo,SP
2814,-23.461318707744237,-46.711342278377295,sao paulo,SP
2815,-23.44808555453289,-46.71674161809682,sao paulo,SP
2816,-23.46166497487545,-46.7095478783431,sao paulo,SP
2817,-23.463814830140237,-46.70301200291419,sao paulo,SP
2820,-23.562936010820035,-46.71522776325809,sao paulo,SP
2829,-23.495057245628715,-46.70260060644006,sao paulo,SP
2831,-23.48445247447453,-46.69495379156328,sao paulo,SP
2832,-23.4836423119626,-46.69540038634656,sao paulo,SP
